,Account_Num,Provider_Num,Similar Score,Facility Name,Provider Name,Address,Provider Street Address
5049256,78872,730311,0.8164965809277259,MEMORIAL HOSPITAL,JACKSON MEMORIAL HOSPITAL,511 NE 10TH ST,1611 NW 12TH AVE
11589888,39567,547548,0.8164965809277259,JOHNSON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1282 WALNUT STREET,1101 MICHIGAN AVE
5049257,78872,558189,0.8164965809277259,MEMORIAL HOSPITAL,CITRUS MEMORIAL HOSPITAL,511 NE 10TH ST,502 W HIGHLAND BLVD
7369083,12917,547548,0.8164965809277259,CHOCTAW MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1405 EAST KIRK ROAD,1101 MICHIGAN AVE
1090590,66324,749696,0.8164965809277259,ELLETT MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,610 N OHIO AVE,210 MARIE LANGDON DRIVE
11590011,39567,749696,0.8164965809277259,JOHNSON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1282 WALNUT STREET,210 MARIE LANGDON DRIVE
4310685,60019,547548,0.8164965809277259,BLOUNT MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,907 E LAMAR ALEXANDER PARKWAY,1101 MICHIGAN AVE
4310808,60019,749696,0.8164965809277259,BLOUNT MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,907 E LAMAR ALEXANDER PARKWAY,210 MARIE LANGDON DRIVE
7112146,61927,738340,0.8164965809277259,MERCY HOSPITAL,MERCY GENERAL HOSPITAL,4572 COUNTY ROAD 61,4001 J ST
5049266,78872,741329,0.8164965809277259,MEMORIAL HOSPITAL,MEMORIAL REGIONAL HOSPITAL,511 NE 10TH ST,3501 JOHNSON ST
7369008,12917,406792,0.8164965809277259,CHOCTAW MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1405 EAST KIRK ROAD,4500 MEMORIAL DRIVE
4310610,60019,406792,0.8164965809277259,BLOUNT MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,907 E LAMAR ALEXANDER PARKWAY,4500 MEMORIAL DRIVE
1724281,50744,551005,0.8164965809277259,COLUMBUS COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,4600 38TH ST,901 MACARTHUR BLVD
11670188,85986,131077,0.8164965809277259,MERCY HOSPITAL CARTHAGE,MERCY HOSPITAL,3125 DR RUSSELL SMITH WAY,2215 TRUXTUN AVENUE
11590866,39567,631113,0.8164965809277259,JOHNSON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1282 WALNUT STREET,500 LONDON AVENUE
5049251,78872,308278,0.8164965809277259,MEMORIAL HOSPITAL,LEE MEMORIAL HOSPITAL,511 NE 10TH ST,2776 CLEVELAND AVE
10410095,83776,548184,0.8164965809277259,BEAUREGARD MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,600 S PINE STREET,1204 MOUND ST
2280475,10165,191067,0.8164965809277259,UTAH VALLEY HOSPITAL,VALLEY HOSPITAL,1034 NORTH 500 WEST,223 N VAN DIEN AVENUE
5049224,78872,523073,0.8164965809277259,MEMORIAL HOSPITAL,MANCHESTER MEMORIAL HOSPITAL,511 NE 10TH ST,71 HAYNES ST
1090392,66324,406792,0.8164965809277259,ELLETT MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,610 N OHIO AVE,4500 MEMORIAL DRIVE
5049211,78872,657875,0.8164965809277259,MEMORIAL HOSPITAL,JOHNSON MEMORIAL HOSPITAL,511 NE 10TH ST,201 CHESTNUT HILL ROAD
1090467,66324,547548,0.8164965809277259,ELLETT MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,610 N OHIO AVE,1101 MICHIGAN AVE
466256,73061,548184,0.8164965809277259,OCONOMOWOC MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,791 E SUMMIT AVE,1204 MOUND ST
7113386,61927,295773,0.8164965809277259,MERCY HOSPITAL,MERCY HOSPITAL LEBANON,4572 COUNTY ROAD 61,100 HOSPITAL DRIVE
7113384,61927,867624,0.8164965809277259,MERCY HOSPITAL,MERCY HOSPITAL WASHINGTON,4572 COUNTY ROAD 61,901 EAST 5TH STREET
7113376,61927,898234,0.8164965809277259,MERCY HOSPITAL,MERCY HOSPITAL JEFFERSON,4572 COUNTY ROAD 61,1400 HIGHWAY 61 SOUTH
5049235,78872,891017,0.8164965809277259,MEMORIAL HOSPITAL,NANTICOKE MEMORIAL HOSPITAL,511 NE 10TH ST,801 MIDDLEFORD RD
12491664,71390,631113,0.8164965809277259,WAUPUN MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,620 W BROWN ST,500 LONDON AVENUE
3299433,94689,749696,0.8164965809277259,COMMUNITY MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,400 N CALDWELL ST,210 MARIE LANGDON DRIVE
7113367,61927,423828,0.8164965809277259,MERCY HOSPITAL,MERCY HOSPITAL JOPLIN,4572 COUNTY ROAD 61,100 MERCY WAY
12491762,71390,176872,0.8164965809277259,WAUPUN MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,620 W BROWN ST,1401 WEST LOCUST
5049241,78872,237754,0.8164965809277259,MEMORIAL HOSPITAL,SIBLEY MEMORIAL HOSPITAL,511 NE 10TH ST,5255 LOUGHBORO RD NW
7369206,12917,749696,0.8164965809277259,CHOCTAW MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1405 EAST KIRK ROAD,210 MARIE LANGDON DRIVE
11589813,39567,406792,0.8164965809277259,JOHNSON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1282 WALNUT STREET,4500 MEMORIAL DRIVE
12491689,71390,275281,0.8164965809277259,WAUPUN MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,620 W BROWN ST,715 SOUTH TAFT AVENUE
5049068,78872,214254,0.8164965809277259,MEMORIAL HOSPITAL,LODI MEMORIAL HOSPITAL,511 NE 10TH ST,975 S FAIRMONT AVENUE
2215041,51209,406792,0.8164965809277259,NANTICOKE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,801 MIDDLEFORD RD,4500 MEMORIAL DRIVE
13585531,42407,212212,0.8164965809277259,TRINITY HOSPITAL,ADVOCATE TRINITY HOSPITAL,315 KNAPP ST,2320 E 93RD ST
5715352,16976,344388,0.8164965809277259,HOLTON COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,1110 COLUMBINE DRIVE,2351 G RD
4407796,47675,551005,0.8164965809277259,TROY COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,275 GUTHRIE DRIVE,901 MACARTHUR BLVD
13793148,75943,791120,0.8164965809277259,DOCTORS NEUROPSYCHIATRIC HOSPITAL,DOCTORS HOSPITAL,417 S WHITLOCK ST,3651 WHEELER ROAD
2216284,51209,632683,0.8164965809277259,NANTICOKE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,801 MIDDLEFORD RD,325 SOUTH BELMONT STREET
5715841,16976,551005,0.8164965809277259,HOLTON COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,1110 COLUMBINE DRIVE,901 MACARTHUR BLVD
2216192,51209,176872,0.8164965809277259,NANTICOKE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,801 MIDDLEFORD RD,1401 WEST LOCUST
13793067,75943,769685,0.8164965809277259,DOCTORS NEUROPSYCHIATRIC HOSPITAL,DOCTORS HOSPITAL,417 S WHITLOCK ST,5000 UNIVERSITY DR
12954570,13095,547548,0.8164965809277259,HOWARD MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,130 MEDICAL CIRCLE,1101 MICHIGAN AVE
9265093,68420,551005,0.8164965809277259,OSWEGO COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,800 BARKER DRIVE,901 MACARTHUR BLVD
2808475,40120,551005,0.8164965809277259,ELIZABETHTOWN COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,75 PARK STREET,901 MACARTHUR BLVD
2216119,51209,275281,0.8164965809277259,NANTICOKE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,801 MIDDLEFORD RD,715 SOUTH TAFT AVENUE
2216094,51209,631113,0.8164965809277259,NANTICOKE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,801 MIDDLEFORD RD,500 LONDON AVENUE
511688,46528,176872,0.8164965809277259,WILCOX MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,3-3420 KUHIO HIGHWAY,1401 WEST LOCUST
7560570,17779,547548,0.8164965809277259,WHEATLAND MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,530 3RD ST NW,1101 MICHIGAN AVE
6791455,43046,344388,0.8164965809277259,OAKDALE COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,130 N HOSPITAL DR,2351 G RD
13031778,20707,122295,0.8164965809277259,ANDROSCOGGIN VALLEY HOSPITAL,VALLEY HOSPITAL,59 PAGE HILL ROAD,12606 EAST MISSION AVENUE
9265866,68420,199615,0.8164965809277259,OSWEGO COMMUNITY HOSPITAL,OSWEGO HOSPITAL,800 BARKER DRIVE,110 WEST SIXTH STREET
249769,59592,301080,0.8164965809277259,HIGHLAND DISTRICT HOSPITAL,HIGHLAND HOSPITAL,1275 NORTH HIGH STREET,1000 SOUTH AVENUE
2807986,40120,344388,0.8164965809277259,ELIZABETHTOWN COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,75 PARK STREET,2351 G RD
4641946,36562,344388,0.8164965809277259,OTHELLO COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,315 NORTH 14TH AVENUE,2351 G RD
8336102,33465,548184,0.8164965809277259,CUMBERLAND MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1110 7TH AVENUE,1204 MOUND ST
12710311,93696,632683,0.8164965809277259,ELECTRA MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1207 S BAILEY STREET,325 SOUTH BELMONT STREET
4405080,92950,547548,0.8164965809277259,GARRISON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,407 3RD AVE SE,1101 MICHIGAN AVE
4405203,92950,749696,0.8164965809277259,GARRISON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,407 3RD AVE SE,210 MARIE LANGDON DRIVE
8335685,33465,176872,0.8164965809277259,CUMBERLAND MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1110 7TH AVENUE,1401 WEST LOCUST
8234839,84458,551005,0.8164965809277259,PRAGUE COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,1322 KLABZUBA AVENUE,901 MACARTHUR BLVD
511590,46528,631113,0.8164965809277259,WILCOX MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,3-3420 KUHIO HIGHWAY,500 LONDON AVENUE
8335777,33465,632683,0.8164965809277259,CUMBERLAND MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1110 7TH AVENUE,325 SOUTH BELMONT STREET
4406058,92950,631113,0.8164965809277259,GARRISON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,407 3RD AVE SE,500 LONDON AVENUE
4407307,47675,344388,0.8164965809277259,TROY COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,275 GUTHRIE DRIVE,2351 G RD
4406083,92950,275281,0.8164965809277259,GARRISON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,407 3RD AVE SE,715 SOUTH TAFT AVENUE
4406156,92950,176872,0.8164965809277259,GARRISON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,407 3RD AVE SE,1401 WEST LOCUST
4406248,92950,632683,0.8164965809277259,GARRISON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,407 3RD AVE SE,325 SOUTH BELMONT STREET
2216609,51209,548184,0.8164965809277259,NANTICOKE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,801 MIDDLEFORD RD,1204 MOUND ST
4406573,92950,548184,0.8164965809277259,GARRISON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,407 3RD AVE SE,1204 MOUND ST
9264604,68420,344388,0.8164965809277259,OSWEGO COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,800 BARKER DRIVE,2351 G RD
511615,46528,275281,0.8164965809277259,WILCOX MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,3-3420 KUHIO HIGHWAY,715 SOUTH TAFT AVENUE
12492179,71390,548184,0.8164965809277259,WAUPUN MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,620 W BROWN ST,1204 MOUND ST
1019875,11132,344388,0.8164965809277259,WAGONER COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,1200 WEST CHEROKEE STREET,2351 G RD
4418322,26402,197554,0.8164965809277259,ROCKEFELLER UNIVERSITY HOSPITAL,UNIVERSITY HOSPITAL,1230 YORK AVENUE,1350 WALTON WAY
13070071,80644,344388,0.8164965809277259,CRENSHAW COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,2351 G RD
5048849,78872,824535,0.8164965809277259,MEMORIAL HOSPITAL,FAIRBANKS MEMORIAL HOSPITAL,511 NE 10TH ST,1650 COWLES STREET
5048901,78872,583613,0.8164965809277259,MEMORIAL HOSPITAL,CHAMBERS MEMORIAL HOSPITAL,511 NE 10TH ST,719 DETROIT STREET
3298840,94689,344388,0.8164965809277259,COMMUNITY MEMORIAL HOSPITAL,COMMUNITY HOSPITAL,400 N CALDWELL ST,2351 G RD
2215239,51209,749696,0.8164965809277259,NANTICOKE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,801 MIDDLEFORD RD,210 MARIE LANGDON DRIVE
5048916,78872,589667,0.8164965809277259,MEMORIAL HOSPITAL,DREW MEMORIAL HOSPITAL,511 NE 10TH ST,778 SCOGIN DRIVE
248402,59592,309175,0.8164965809277259,HIGHLAND DISTRICT HOSPITAL,HIGHLAND HOSPITAL,1275 NORTH HIGH STREET,1411 E 31ST STREET
5048926,78872,254598,0.8164965809277259,MEMORIAL HOSPITAL,SALINE MEMORIAL HOSPITAL,511 NE 10TH ST,#1 MEDICAL PARK DRIVE
5048948,78872,522917,0.8164965809277259,MEMORIAL HOSPITAL,BAKERSFIELD MEMORIAL HOSPITAL,511 NE 10TH ST,420 34TH ST BOX
4419247,26402,632524,0.8164965809277259,ROCKEFELLER UNIVERSITY HOSPITAL,UNIVERSITY HOSPITAL,1230 YORK AVENUE,150 BERGEN ST
4642435,36562,551005,0.8164965809277259,OTHELLO COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,315 NORTH 14TH AVENUE,901 MACARTHUR BLVD
7370086,12917,275281,0.8164965809277259,CHOCTAW MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1405 EAST KIRK ROAD,715 SOUTH TAFT AVENUE
2215116,51209,547548,0.8164965809277259,NANTICOKE MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,801 MIDDLEFORD RD,1101 MICHIGAN AVE
7370061,12917,631113,0.8164965809277259,CHOCTAW MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1405 EAST KIRK ROAD,500 LONDON AVENUE
5048976,78872,811865,0.8164965809277259,MEMORIAL HOSPITAL,SHARP MEMORIAL HOSPITAL,511 NE 10TH ST,7901 FROST ST
5048993,78872,220714,0.8164965809277259,MEMORIAL HOSPITAL,WOODLAND MEMORIAL HOSPITAL,511 NE 10TH ST,1325 COTTONWOOD STREET
5048998,78872,340833,0.8164965809277259,MEMORIAL HOSPITAL,RIDEOUT MEMORIAL HOSPITAL,511 NE 10TH ST,726 4TH ST
1421160,31391,458321,0.8164965809277259,RHODE ISLAND HOSPITAL,ISLAND HOSPITAL,593 EDDY STREET,1211  24TH STREET
5048841,78872,700618,0.8164965809277259,MEMORIAL HOSPITAL,SPRINGHILL MEMORIAL HOSPITAL,511 NE 10TH ST,3719 DAUPHIN STREET
13035010,78925,344388,0.8164965809277259,SPARTA COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,818 E BROADWAY,2351 G RD
594238,76342,551005,0.8164965809277259,MINERAL COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,1208 6TH AVE E,901 MACARTHUR BLVD
1020364,11132,551005,0.8164965809277259,WAGONER COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,1200 WEST CHEROKEE STREET,901 MACARTHUR BLVD
7370576,12917,548184,0.8164965809277259,CHOCTAW MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1405 EAST KIRK ROAD,1204 MOUND ST
12954495,13095,406792,0.8164965809277259,HOWARD MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,130 MEDICAL CIRCLE,4500 MEMORIAL DRIVE
593749,76342,344388,0.8164965809277259,MINERAL COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,1208 6TH AVE E,2351 G RD
511780,46528,632683,0.8164965809277259,WILCOX MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,3-3420 KUHIO HIGHWAY,325 SOUTH BELMONT STREET
7963209,34530,779386,0.8164965809277259,BELLEVUE HOSPITAL,BELLEVUE HOSPITAL CENTER,1400 WEST MAIN STREET,462 FIRST AVENUE
13030717,20707,191067,0.8164965809277259,ANDROSCOGGIN VALLEY HOSPITAL,VALLEY HOSPITAL,59 PAGE HILL ROAD,223 N VAN DIEN AVENUE
6791944,43046,551005,0.8164965809277259,OAKDALE COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,130 N HOSPITAL DR,901 MACARTHUR BLVD
7370251,12917,632683,0.8164965809277259,CHOCTAW MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1405 EAST KIRK ROAD,325 SOUTH BELMONT STREET
13070560,80644,551005,0.8164965809277259,CRENSHAW COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,901 MACARTHUR BLVD
4645132,86312,551005,0.8164965809277259,BOURBON COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,9 LINVILLE DRIVE,901 MACARTHUR BLVD
4644643,86312,344388,0.8164965809277259,BOURBON COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,9 LINVILLE DRIVE,2351 G RD
5048787,78872,201752,0.8164965809277259,MEMORIAL HOSPITAL,MIZELL MEMORIAL HOSPITAL,511 NE 10TH ST,702 N MAIN ST
5048800,78872,693188,0.8164965809277259,MEMORIAL HOSPITAL,STRINGFELLOW MEMORIAL HOSPITAL,511 NE 10TH ST,301 EAST 18TH ST
7370159,12917,176872,0.8164965809277259,CHOCTAW MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1405 EAST KIRK ROAD,1401 WEST LOCUST
5049297,78872,413267,0.8164965809277259,MEMORIAL HOSPITAL,SARASOTA MEMORIAL HOSPITAL,511 NE 10TH ST,1700 S TAMIAMI TRL
11590891,39567,275281,0.8164965809277259,JOHNSON MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1282 WALNUT STREET,715 SOUTH TAFT AVENUE
9006181,12506,551005,0.8164965809277259,MADERA COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,1250 E ALMOND AVE,901 MACARTHUR BLVD
7434979,78225,632683,0.8164965809277259,COGDELL MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,1700 COGDELL BLVD,325 SOUTH BELMONT STREET
5050220,78872,746090,0.8164965809277259,MEMORIAL HOSPITAL,CITIZENS MEMORIAL HOSPITAL,511 NE 10TH ST,1500 N OAKLAND
5050277,78872,712711,0.8164965809277259,MEMORIAL HOSPITAL,FRISBIE MEMORIAL HOSPITAL,511 NE 10TH ST,11 WHITEHALL ROAD
5050366,78872,282016,0.8164965809277259,MEMORIAL HOSPITAL,ALBANY MEMORIAL HOSPITAL,511 NE 10TH ST,600 NORTHERN BOULEVARD
5050404,78872,674431,0.8164965809277259,MEMORIAL HOSPITAL,COLUMBIA MEMORIAL HOSPITAL,511 NE 10TH ST,71 PROSPECT AVENUE
11498231,83010,491560,0.8164965809277259,KENMORE MERCY HOSPITAL,MERCY HOSPITAL,2950 ELMWOOD AVENUE,500 E MARKET STREET
1091445,66324,631113,0.8164965809277259,ELLETT MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,610 N OHIO AVE,500 LONDON AVENUE
4614185,83304,185715,0.8164965809277259,MEMORIAL HOSPITAL,MIDLAND MEMORIAL HOSPITAL,1401 WEST LOCUST,400 ROSALIND REDFERN GROVER PARKWAY
5050405,78872,264631,0.8164965809277259,MEMORIAL HOSPITAL,JONES MEMORIAL HOSPITAL,511 NE 10TH ST,191 NORTH MAIN STREET
5050094,78872,688441,0.8164965809277259,MEMORIAL HOSPITAL,LAKEVIEW MEMORIAL HOSPITAL,511 NE 10TH ST,927 WEST CHURCHILL STREET
5050459,78872,393793,0.8164965809277259,MEMORIAL HOSPITAL,MASSENA MEMORIAL HOSPITAL,511 NE 10TH ST,1 HOSPITAL DRIVE
5050461,78872,130511,0.8164965809277259,MEMORIAL HOSPITAL,BROOKS MEMORIAL HOSPITAL,511 NE 10TH ST,529 CENTRAL AVENUE
5050466,78872,489798,0.8164965809277259,MEMORIAL HOSPITAL,AUBURN MEMORIAL HOSPITAL,511 NE 10TH ST,17 LANSING STREET
5050485,78872,191486,0.8164965809277259,MEMORIAL HOSPITAL,STRONG MEMORIAL HOSPITAL,511 NE 10TH ST,601 ELMWOOD AVE
5050506,78872,692719,0.8164965809277259,MEMORIAL HOSPITAL,SCOTLAND MEMORIAL HOSPITAL,511 NE 10TH ST,500 LAUCHWOOD DR
4614138,83304,483932,0.8164965809277259,MEMORIAL HOSPITAL,PROVIDENCE MEMORIAL HOSPITAL,1401 WEST LOCUST,2001 N OREGON ST
5050507,78872,423132,0.8164965809277259,MEMORIAL HOSPITAL,WAYNE MEMORIAL HOSPITAL,511 NE 10TH ST,2700 WAYNE MEMORIAL DR
5050102,78872,315381,0.8164965809277259,MEMORIAL HOSPITAL,RICE MEMORIAL HOSPITAL,511 NE 10TH ST,301 BECKER AVE SW
5050041,78872,524919,0.8164965809277259,MEMORIAL HOSPITAL,OTSEGO MEMORIAL HOSPITAL,511 NE 10TH ST,825 N CENTER AVE
4614351,83304,121694,0.8164965809277259,MEMORIAL HOSPITAL,WARREN MEMORIAL HOSPITAL,1401 WEST LOCUST,1000 NORTH SHENANDOAH AVE
5049838,78872,898115,0.8164965809277259,MEMORIAL HOSPITAL,SLIDELL MEMORIAL HOSPITAL,511 NE 10TH ST,1001 GAUSE BLVD
5049733,78872,101305,0.8164965809277259,MEMORIAL HOSPITAL,RANSOM MEMORIAL HOSPITAL,511 NE 10TH ST,1301 S MAIN STREET
5049753,78872,767221,0.8164965809277259,MEMORIAL HOSPITAL,LAWRENCE MEMORIAL HOSPITAL,511 NE 10TH ST,325 MAINE STREET
13066640,64089,548184,0.8164965809277259,DREW MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,778 SCOGIN DRIVE,1204 MOUND ST
5049770,78872,282191,0.8164965809277259,MEMORIAL HOSPITAL,HARDIN MEMORIAL HOSPITAL,511 NE 10TH ST,913 NORTH DIXIE AVENUE
5049779,78872,807864,0.8164965809277259,MEMORIAL HOSPITAL,FLAGET MEMORIAL HOSPITAL,511 NE 10TH ST,4305 NEW SHEPHERDSVILLE ROAD
13255013,14985,176872,0.8164965809277259,MASSAC MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,"28 CHICK STREET, PO BOX 850",1401 WEST LOCUST
9289272,84463,406792,0.8164965809277259,ONSLOW MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,4500 MEMORIAL DRIVE
5049843,78872,626426,0.8164965809277259,MEMORIAL HOSPITAL,BEAUREGARD MEMORIAL HOSPITAL,511 NE 10TH ST,600 S PINE STREET
5049942,78872,743260,0.8164965809277259,MEMORIAL HOSPITAL,STURDY MEMORIAL HOSPITAL,511 NE 10TH ST,211 PARK STREET
2000849,43898,548184,0.8164965809277259,DECATUR MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,2300 NORTH EDWARD STREET,1204 MOUND ST
4614232,83304,529586,0.8164965809277259,MEMORIAL HOSPITAL,EASTLAND MEMORIAL HOSPITAL,1401 WEST LOCUST,304 S DAUGHERTY
5049892,78872,426188,0.8164965809277259,MEMORIAL HOSPITAL,FRANKLIN MEMORIAL HOSPITAL,511 NE 10TH ST,111 FRANKLIN HEALTH COMMONS
4614222,83304,209002,0.8164965809277259,MEMORIAL HOSPITAL,HUNTSVILLE MEMORIAL HOSPITAL,1401 WEST LOCUST,110 MEMORIAL HOSPITAL DRIVE
5049900,78872,250081,0.8164965809277259,MEMORIAL HOSPITAL,FREDERICK MEMORIAL HOSPITAL,511 NE 10TH ST,400 WEST SEVENTH ST
9289347,84463,547548,0.8164965809277259,ONSLOW MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,1101 MICHIGAN AVE
5049925,78872,125430,0.8164965809277259,MEMORIAL HOSPITAL,CALVERT MEMORIAL HOSPITAL,511 NE 10TH ST,100 HOSPITAL ROAD
11498409,83010,453781,0.8164965809277259,KENMORE MERCY HOSPITAL,MERCY HOSPITAL,2950 ELMWOOD AVENUE,144 STATE STREET
9289470,84463,749696,0.8164965809277259,ONSLOW MEMORIAL HOSPITAL,MEMORIAL HOSPITAL,317 WESTERN BOULEVARD,210 MARIE LANGDON DRIVE
5050517,78872,341360,0.8164965809277259,MEMORIAL HOSPITAL,LENOIR MEMORIAL HOSPITAL,511 NE 10TH ST,100 AIRPORT RD
3239722,42921,212601,0.8164965809277259,NORTHSIDE HOSPITAL,NORTHSIDE HOSPITAL CHEROKEE,6000 49TH ST N,201 HOSPITAL ROAD
4613979,83304,786868,0.8164965809277259,MEMORIAL HOSPITAL,ABINGTON MEMORIAL HOSPITAL,1401 WEST LOCUST,1200 OLD YORK ROAD
5050661,78872,282090,0.8164965809277259,MEMORIAL HOSPITAL,MARIETTA MEMORIAL HOSPITAL,511 NE 10TH ST,401 MATTHEW STREET
2385046,20813,551005,0.8164965809277259,FISHERMEN'S COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,3301 OVERSEAS HWY,901 MACARTHUR BLVD
5050673,78872,270187,0.8164965809277259,MEMORIAL HOSPITAL,CLINTON MEMORIAL HOSPITAL,511 NE 10TH ST,610 WEST MAIN STREET
5050681,78872,238922,0.8164965809277259,MEMORIAL HOSPITAL,GRADY MEMORIAL HOSPITAL,511 NE 10TH ST,561 WEST CENTRAL AVENUE
5050683,78872,287601,0.8164965809277259,MEMORIAL HOSPITAL,LICKING MEMORIAL HOSPITAL,511 NE 10TH ST,1320 WEST MAIN STREET
3239719,42921,280849,0.8164965809277259,NORTHSIDE HOSPITAL,NORTHSIDE HOSPITAL FORSYTH,6000 49TH ST N,1200 NORTHSIDE FORSYTH DRIVE
5050714,78872,214353,0.8164965809277259,MEMORIAL HOSPITAL,HARMON MEMORIAL HOSPITAL,511 NE 10TH ST,400 EAST CHESTNUT STREET
11498635,83010,545801,0.8164965809277259,KENMORE MERCY HOSPITAL,MERCY HOSPITAL,2950 ELMWOOD AVENUE,4050 COON RAPIDS BLVD
4613974,83304,150062,0.8164965809277259,MEMORIAL HOSPITAL,RIDDLE MEMORIAL HOSPITAL,1401 WEST LOCUST,1068 WEST BALTIMORE PIKE
3239793,42921,290666,0.8164965809277259,NORTHSIDE HOSPITAL,COLISEUM NORTHSIDE HOSPITAL,6000 49TH ST N,400 CHARTER BOULEVARD
5050719,78872,757506,0.8164965809277259,MEMORIAL HOSPITAL,MCCURTAIN MEMORIAL HOSPITAL,511 NE 10TH ST,1301 LINCOLN ROAD
5050730,78872,807116,0.8164965809277259,MEMORIAL HOSPITAL,CHOCTAW MEMORIAL HOSPITAL,511 NE 10TH ST,1405 EAST KIRK ROAD
9577945,22477,551005,0.8164965809277259,OUR COMMUNITY HOSPITAL,COMMUNITY HOSPITAL,921 JUNIOR HIGH ROAD,901 MACARTHUR BLVD
